country_code,name,year,popM,popF,pop,pop_80l,pop_80u,pop_95l,pop_95u,pop_low,pop_high
626,Timor-Leste,2092,1014.2150000000001,1007.1750000000003,2021.3900000000003,1066.062,3924.751,828.734,5261.559,1416.153,2806.481
626,Timor-Leste,2093,1011.821,1004.3759999999997,2016.1969999999997,1074.661,3924.79,818.488,5365.481,1400.078,2820.528
626,Timor-Leste,2094,1008.5809999999998,1000.7919999999997,2009.3729999999996,1070.188,3911.186,816.748,5451.047,1382.409,2833.024
626,Timor-Leste,2095,1004.6830000000001,996.5630000000003,2001.2460000000005,1032.374,3915.601,789.663,5452.626,1363.484,2844.271
626,Timor-Leste,2096,1000.9250000000003,992.4290000000003,1993.3540000000007,1021.67,3923.707,784.842,5457.138,1344.887,2855.781
626,Timor-Leste,2097,997.894,988.9329999999998,1986.8269999999998,1024.723,3912.473,789.466,5538.472,1327.765,2868.664
626,Timor-Leste,2098,994.816,985.3700000000006,1980.1860000000006,1025.284,3939.778,789.701,5444.36,1310.622,2881.419
626,Timor-Leste,2099,992.6469999999999,982.6209999999999,1975.2679999999998,1005.904,3931.907,784.668,5538.549,1295.315,2895.898
626,Timor-Leste,2100,990.6129999999999,979.9660000000001,1970.5790000000002,1010.98,3922.018,787.09,5614.797,1280.351,2910.606
704,Viet Nam,2024,49613.78600000002,51686.29499999999,101300.081,101036.036,101556.628,100908.715,101691.608,101123.634,101476.526
704,Viet Nam,2025,49902.89000000001,51994.082999999984,101896.973,101379.464,102402.391,101099.3,102677.374,101546.386,102247.543
704,Viet Nam,2026,50172.337,52285.551999999996,102457.889,101669.147,103222.172,101265.643,103622.507,101934.792,102980.954
704,Viet Nam,2027,50429.15499999997,52567.746999999974,102996.90199999994,101957.2,103998.146,101404.019,104569.336,102302.328,103691.424
704,Viet Nam,2028,50673.888000000006,52840.698,103514.58600000001,102245.775,104783.072,101492.444,105461.343,102648.941,104380.174
704,Viet Nam,2029,50905.028000000006,53102.69899999998,104007.72699999998,102487.835,105570.526,101590.32,106405.562,102867.619,105146.541
704,Viet Nam,2030,51135.69299999999,53366.385,104502.078,102702.035,106292.908,101652.458,107214.724,103086.352,105914.837
704,Viet Nam,2031,51354.115999999995,53619.62800000001,104973.744,102942.459,107051.511,101747.549,108075.534,103280.382,106662.291
704,Viet Nam,2032,51566.66100000001,53868.395,105435.05600000001,103151.815,107788.401,101821.127,108901.703,103461.608,107402.374
704,Viet Nam,2033,51769.42700000002,54108.137,105877.56400000001,103303.077,108462.384,101671.812,109687.128,103621.337,108126.996
704,Viet Nam,2034,51970.704999999994,54346.77200000001,106317.47700000001,103398.432,109133.373,101700.538,110443.986,103704.048,108923.344
704,Viet Nam,2035,52165.24100000004,54578.63400000001,106743.87500000006,103546.057,109850.707,101548.264,111216.835,103770.328,109709.975
704,Viet Nam,2036,52348.957999999984,54798.84999999999,107147.80799999998,103732.462,110588.651,101669.144,112092.47,103811.678,110477.326
704,Viet Nam,2037,52529.333,55014.94199999999,107544.275,103833.62,111150.996,101572.425,112942.324,103843.754,111239.444
704,Viet Nam,2038,52700.01500000004,55219.75199999999,107919.76700000004,103971.096,111760.888,101472.669,113815.333,103853.707,111981.906
704,Viet Nam,2039,52861.74200000002,55413.803999999975,108275.546,104135.112,112369.832,101363.349,114692.014,103843.484,112705.18
704,Viet Nam,2040,53009.00300000004,55590.720000000016,108599.72300000006,104100.348,112831.726,101227.769,115420.06,103801.679,113397.032
704,Viet Nam,2041,53147.87300000001,55756.802,108904.67500000002,104105.303,113343.927,100995.838,116119.642,103741.026,114069.855
704,Viet Nam,2042,53271.34400000001,55904.60200000002,109175.94600000003,104042.716,113881.68,101051.061,116899.704,103647.064,114709.76
704,Viet Nam,2043,53377.17899999997,56031.997000000025,109409.17599999999,104000.137,114490.67,100853.057,117561.437,103515.462,115313.181
704,Viet Nam,2044,53465.008999999984,56138.34299999999,109603.35199999998,103947.418,114911.742,100796.045,118249.332,103345.047,115880.18
704,Viet Nam,2045,53539.21200000003,56228.23300000001,109767.44500000004,103832.185,115422.474,100579.926,118701.554,103144.387,116420.895
704,Viet Nam,2046,53593.25199999999,56294.61999999999,109887.87199999997,103678.973,115779.895,100088.735,119303.715,102899.195,116923.18
704,Viet Nam,2047,53630.897,56341.70900000002,109972.60600000001,103394.01,116152.562,99841.837,119879.592,102616.754,117396.581
704,Viet Nam,2048,53649.16100000001,56366.282000000014,110015.44300000003,103129.109,116549.602,99411.792,120418.329,102290.117,117836.534
704,Viet Nam,2049,53650.06199999999,56370.532999999974,110020.59499999997,102781.963,116843.567,98750.59,121041.621,101922.878,118248.681
704,Viet Nam,2050,53638.15899999999,56359.06099999999,109997.21999999997,102397.096,117121.851,98110.733,121274.04,101523.338,118643.564
704,Viet Nam,2051,53605.41000000002,56323.74800000001,109929.15800000002,102027.373,117308.491,97611.154,121794.067,101074.702,119006.145
704,Viet Nam,2052,53559.997999999956,56273.05999999999,109833.05799999995,101558.491,117464.412,97017.129,122079.475,100593.004,119354.208
704,Viet Nam,2053,53503.387,56209.122999999985,109712.50999999998,101187.309,117799.188,96352.18,122473.313,100081.054,119692.624
704,Viet Nam,2054,53433.903,56129.95200000001,109563.85500000001,100713.352,117994.532,95943.447,122968.962,99534.605,120018.637
704,Viet Nam,2055,53354.45399999999,56038.454000000034,109392.90800000002,100009.581,118057.941,95115.735,122898.062,98958.582,120338.989
704,Viet Nam,2056,53268.962000000014,55939.09300000001,109208.05500000002,99632.187,118033.077,94532.247,123363.922,98360.677,120662.668
704,Viet Nam,2057,53172.63600000002,55826.53699999999,108999.17300000001,99132.26,118195.684,93972.283,123726.892,97730.715,120979.489
704,Viet Nam,2058,53065.355999999985,55701.53299999999,108766.88899999997,98517.584,118310.829,93294.481,123940.095,97068.905,121290.267
704,Viet Nam,2059,52952.96400000002,55569.358,108522.32200000001,97954.211,118326.084,92351.714,124051.528,96386.075,121606.167
704,Viet Nam,2060,52838.30099999999,55433.331,108271.63199999998,97468.328,118417.891,91508.924,124334.142,95688.884,121932.422
704,Viet Nam,2061,52716.282,55288.23200000001,108004.51400000001,96779.862,118642.517,90711.359,124570.363,94967.602,122257.469
704,Viet Nam,2062,52586.988000000005,55134.11000000003,107721.09800000003,96091.865,118697.19,89873.111,124927.725,94223.138,122579.941
704,Viet Nam,2063,52453.88400000003,54973.878000000004,107427.76200000003,95331.704,118580.716,88890.065,125112.188,93462.482,122904.954
704,Viet Nam,2064,52317.90299999998,54809.15899999999,107127.06199999998,94689.419,118687.497,87964.36,125422.125,92688.881,123233.626
704,Viet Nam,2065,52175.825999999994,54636.45400000001,106812.28,94026.281,118757.776,87117.666,125729.124,91896.815,123557.404
704,Viet Nam,2066,52026.752000000015,54454.16400000002,106480.91600000003,93283.461,118806.556,86117.402,125887.058,91084.402,123872.783
704,Viet Nam,2067,51874.72999999999,54266.939,106141.669,92566.282,118814.34,85126.56,126122.788,90261.53,124187.022
704,Viet Nam,2068,51721.80100000004,54076.694999999985,105798.49600000003,91635.81,118787.205,84388.509,126298.639,89432.455,124503.712
704,Viet Nam,2069,51565.484000000004,53880.99899999998,105446.48299999998,90965.831,119011.729,83534.097,126732.985,88593.006,124817.187
704,Viet Nam,2070,51400.89399999999,53674.31499999999,105075.20899999997,90485.476,119089.725,82688.428,127093.998,87733.518,125116.413
704,Viet Nam,2071,51234.36499999997,53462.854000000036,104697.21900000001,89728.023,119159.762,82088.607,127254.405,86867.027,125413.672
704,Viet Nam,2072,51059.48900000001,53240.17800000002,104299.66700000003,89110.558,119071.082,81366.731,127695.056,85981.4,125695.816
704,Viet Nam,2073,50880.661,53011.07200000002,103891.73300000002,88226.804,118998.584,80441.095,128045.275,85086.335,125971.843
704,Viet Nam,2074,50700.43499999999,52777.87900000001,103478.314,87679.022,119080.838,79594.327,128349.944,84186.754,126247.099
704,Viet Nam,2075,50516.468,52538.269,103054.737,86840.415,119076.694,78518.21,128476.091,83278.395,126517.038
704,Viet Nam,2076,50330.99399999999,52294.90700000002,102625.90100000001,85952.574,118863.162,77217.223,128417.053,82366.788,126786.577
704,Viet Nam,2077,50137.844999999994,52041.33899999999,102179.18399999998,85284.973,118951.445,76143.894,128884.755,81438.86,127044.298
704,Viet Nam,2078,49944.88200000002,51786.126000000004,101731.00800000003,84310.31,118793.63,75102.228,129107.976,80510.73,127307.704
704,Viet Nam,2079,49746.655000000006,51523.51400000002,101270.16900000002,83677.368,118803.326,74402.52,129648.584,79571.347,127566.092
704,Viet Nam,2080,49548.40299999998,51259.072,100807.47499999998,83119.274,118828.756,73362.011,130088.301,78631.362,127831
704,Viet Nam,2081,49347.823000000004,50991.21599999998,100339.03899999999,82460.153,118775.274,72247.621,130329.279,77686.769,128099.202
704,Viet Nam,2082,49146.57599999998,50721.873,99868.44899999998,81630.83,118745.878,71069.853,130707.01,76741.092,128374.713
704,Viet Nam,2083,48947.615999999995,50454.929999999986,99402.54599999997,80988.748,118870.574,70087.92,131349.375,75800.195,128665.812
704,Viet Nam,2084,48751.25000000004,50191.177999999985,98942.42800000001,80050.445,118810.599,69052.56,131757.785,74864.712,128974.261
704,Viet Nam,2085,48554.58,49928.28200000002,98482.86200000002,79542.085,118827.615,68284.356,132202.15,73929.712,129294.465
704,Viet Nam,2086,48355.445,49664.528000000006,98019.973,78662.683,118623.293,67512.637,132731.92,72991.292,129622.473
704,Viet Nam,2087,48154.238,49401.34900000003,97555.58700000003,77902.421,118547.556,66491.787,132921.327,72050.896,129960.331
704,Viet Nam,2088,47955.433,49142.934000000016,97098.36700000001,77348.154,118502.895,65621.139,133332.654,71117.26,130316.338
704,Viet Nam,2089,47753.48199999999,48884.677999999985,96638.15999999997,76738.153,118486.235,64629.142,134017.707,70179.71,130680.563
704,Viet Nam,2090,47548.39,48627.426,96175.81599999999,76121.941,118656.65,63868.35,134527.639,69239.666,131052.737
704,Viet Nam,2091,47343.749,48374.27,95718.019,75232.268,118721.098,62962.774,135083.228,68303.977,131438.916
704,Viet Nam,2092,47138.31600000001,48124.31900000003,95262.63500000004,74506.311,118846.06,62296.495,135911.906,67370.179,131836.872
704,Viet Nam,2093,46929.41100000002,47875.15900000001,94804.57000000004,73626.842,118689.211,61432.936,135996.815,66433.771,132240.338
704,Viet Nam,2094,46719.26600000001,47628.83299999999,94348.099,72975.408,118518.052,60575.705,136331.307,65498.95,132653.306
704,Viet Nam,2095,46505.52,47381.82399999998,93887.34399999998,72045.056,118593.437,59746.123,136963.939,64560.332,133068.889
704,Viet Nam,2096,46283.33599999998,47130.14700000001,93413.483,71165.373,118704.809,58734.665,137527.535,63609.044,133478.093
704,Viet Nam,2097,46059.33900000001,46879.59099999999,92938.93,70447.661,118976.511,57791.49,137750.171,62658.746,133891.503
704,Viet Nam,2098,45826.78800000003,46622.31200000002,92449.10000000005,69455.585,118832.091,56781.332,137767.215,61695.583,134293.468
704,Viet Nam,2099,45591.056000000004,46363.41200000002,91954.46800000002,68589.691,118708.114,55550.063,138007.01,60730.425,134693.978
704,Viet Nam,2100,45352.43,46103.31800000001,91455.748,67764.579,118578.836,54469.857,138410.716,59764.695,135092.939
922,Western Asia,2024,163197.53799999997,148724.836,311922.37399999995,310938.349,312894.757,310401.596,313303.978,311345.834,312498.917
922,Western Asia,2025,165676.11200000002,150995.97700000004,316672.08900000004,314837.187,318421.85,313734.197,319288.298,315510.684,317833.521
922,Western Asia,2026,168220.38599999997,153370.9750000001,321591.36100000003,318944.737,324207.035,317492.459,325548.879,319836.998,323345.759
922,Western Asia,2027,170666.88099999994,155693.00500000006,326359.886,323018.35,329905.543,320894.303,331781.035,324003.778,328715.995
922,Western Asia,2028,173027.47899999993,157964.97699999993,330992.4559999999,326782.794,335483.734,324148.653,337980.506,328025.998,333958.748
922,Western Asia,2029,175340.85800000012,160217.7440000001,335558.6020000002,330366.94,340921.626,327208.846,343693.586,331600.85,339513.757
922,Western Asia,2030,177573.48500000004,162424.74000000002,339998.2250000001,333608.334,346289.463,330100.567,349574.57,335036.672,344955.66
922,Western Asia,2031,179790.85800000004,164617.10700000002,344407.9650000001,337121.408,351616.134,333513.132,355699.979,338430.417,350380.179
922,Western Asia,2032,181987.58500000002,166791.221,348778.806,340742.232,356770.389,336523.573,361592.747,341773.461,355777.54
922,Western Asia,2033,184171.303,168951.797,353123.1,343972.054,362321.707,339757.823,367200.841,345078.695,361159.521
922,Western Asia,2034,186331.81199999995,171090.00299999994,357421.8149999999,347487.215,367498.302,342725.126,373342.954,348064.35,366769.604
922,Western Asia,2035,188476.71799999996,173212.26399999994,361688.9819999999,350554.432,372484.25,345398.478,378508.903,351006.36,372361.05
922,Western Asia,2036,190614.871,175328.21099999992,365943.08199999994,353705.973,377895.066,348133.803,384002.161,353923.685,377951.612
922,Western Asia,2037,192738.5109999999,177427.30999999997,370165.8209999999,357020.052,383114.635,350982.778,389413.47,356798.375,383522.7
922,Western Asia,2038,194839.9060000001,179503.24300000013,374343.1490000002,360352.088,388509.53,353494.588,395927.949,359616.71,389059.921
922,Western Asia,2039,196941.39200000005,181578.74499999994,378520.137,363750.663,393566.467,356002.93,401844.585,362423.835,394608.344
922,Western Asia,2040,199024.75700000007,183633.0929999999,382657.85,366673.174,399179.629,358919.595,407967.942,365179.994,400129.9
922,Western Asia,2041,201072.3469999999,185650.74500000005,386723.09199999995,369827.18,404238.683,361218.654,413999.214,367850.834,405592.712
922,Western Asia,2042,203100.49,187647.7680000001,390748.2580000001,372762.164,409299.357,363938.168,419637.325,370467.093,411031.032
922,Western Asia,2043,205089.71700000006,189604.525,394694.2420000001,375608.983,414356.427,366200.675,425578.967,372987.269,416408.655
922,Western Asia,2044,207067.134,191547.5829999998,398614.71699999983,378470.213,419793.263,368917.959,431455.367,375463.561,421783.225
922,Western Asia,2045,209026.70299999995,193470.10900000003,402496.812,381377.192,424966.428,371664.159,437414.574,377879.903,427146.865
922,Western Asia,2046,210952.0379999999,195356.2269999999,406308.2649999998,384361.126,430163.788,374275.089,442860.768,380201.305,432472.744
922,Western Asia,2047,212859.50699999993,197220.507,410080.01399999997,387070.626,435032.831,375702.512,448678.353,382455.882,437797.732
922,Western Asia,2048,214748.53499999992,199063.84200000003,413812.377,390164.293,439611.65,378250.768,454719.247,384640.853,443129.2
922,Western Asia,2049,216620.77799999987,200890.3270000001,417511.105,392764.681,444530.219,380202.573,460532.486,386758.597,448479.999
922,Western Asia,2050,218453.792,202675.948,421129.74,395379.862,449325.003,381730.479,466674.208,388759.291,453810.956
922,Western Asia,2051,220251.36199999996,204428.117,424679.47899999993,397898.346,454421.145,382789.4,472328.042,390651.19,459139.77
922,Western Asia,2052,222004.85299999997,206135.34000000003,428140.19299999997,400034.797,459439.617,385192.274,478683.193,392411.012,464452.652
922,Western Asia,2053,223759.485,207844.40700000006,431603.89200000005,401942.243,463837.215,386711.138,483649.18,394128.116,469847.158
922,Western Asia,2054,225480.82599999994,209521.86000000004,435002.686,404672.324,469001.326,388832.701,489846.906,395731.677,475260.621
922,Western Asia,2055,227164.34799999994,211162.28199999998,438326.6299999999,406192.094,473905.914,389992.993,495258.797,397209.497,480686.6
922,Western Asia,2056,228815.92400000014,212771.0529999999,441586.9770000001,408592.439,479118.898,392212.651,501701.777,398571.9,486137.842
922,Western Asia,2057,230428.25700000004,214341.169,444769.42600000004,410067.531,483691.599,393431.226,507734.221,399804.008,491600.203
922,Western Asia,2058,232011.33699999997,215881.75300000006,447893.09,411887.62,487507.499,394308.597,513052.704,400924.955,497091.841
922,Western Asia,2059,233574.39899999998,217402.7300000001,450977.1290000001,414302.402,492350.198,396100.438,519622.883,401954.767,502629.819
922,Western Asia,2060,235128.39999999997,218916.66899999994,454045.0689999999,415643.222,497607.583,397036.554,524647.124,402918.215,508234.655
922,Western Asia,2061,236623.0169999999,220371.33500000005,456994.35199999996,417886.205,502052.114,399106.592,531987.915,403714.124,513800.483
922,Western Asia,2062,238085.9840000001,221793.87599999996,459879.8600000001,419938.062,507340.268,400885.503,538130.41,404400.134,519377.726
922,Western Asia,2063,239531.83099999998,223201.87800000006,462733.70900000003,421602.006,512098.614,401831.847,544745.499,405011.303,524993.885
922,Western Asia,2064,240934.70299999995,224566.50600000005,465501.20900000003,422847.108,516816.671,402140.086,550601.597,405495.051,530590.889
922,Western Asia,2065,242322.38500000004,225915.579,468237.96400000004,423658.847,521361.929,402673.421,555318.526,405910.481,536219.617
922,Western Asia,2066,243681.00799999997,227236.493,470917.50099999993,424934.752,526079.274,402963.314,562384.513,406234.386,541849.19
922,Western Asia,2067,244975.78199999995,228494.153,473469.93499999994,426184.693,531169.192,403055.025,570312.641,406399.986,547405.848
922,Western Asia,2068,246245.96200000006,229725.73000000007,475971.69200000016,427491.179,535639.108,403577.239,576361.518,406487.94,552961.334
922,Western Asia,2069,247468.413,230911.41599999994,478379.8289999999,428163.857,540828.053,403885.221,580701.193,406457.66,558470.055
922,Western Asia,2070,248668.36599999992,232073.05500000014,480741.4210000001,429419.836,545099.702,404488.923,584335.613,406358.635,563976.963
922,Western Asia,2071,249843.01200000008,233207.21500000008,483050.2270000002,429935.766,549188.348,404562.653,591022.729,406186.269,569474.907
922,Western Asia,2072,250981.63100000002,234304.859,485286.49,430896.206,553952.081,404878.715,598207.031,405922.125,574943.819
922,Western Asia,2073,252094.63500000013,235378.27899999995,487472.9140000001,432661.08,558993.664,406090.53,605917.749,405589.684,580406.856
922,Western Asia,2074,253149.83399999994,236392.83999999985,489542.67399999977,433802.978,562930.462,406904.129,611111.086,405123.353,585797.556
922,Western Asia,2075,254162.20799999998,237363.6750000001,491525.8830000001,434008.079,567733.306,408040.772,615141.744,404554.334,591146.797
922,Western Asia,2076,255150.8490000001,238311.78299999994,493462.63200000004,434839.404,571063.674,407321.282,620988.489,403922.358,596496.859
922,Western Asia,2077,256093.597,239216.051,495309.64800000004,434941.864,575113.607,406074.074,626742.533,403183.859,601806.878
922,Western Asia,2078,257029.55800000002,240114.682,497144.24,435085.013,579069.883,405353.537,632636.302,402416.696,607155.847
922,Western Asia,2079,257966.91900000002,241013.7919999999,498980.7109999999,436403.968,583254.991,405677.696,636811.566,401633.749,612561.379
922,Western Asia,2080,258885.70299999995,241892.69800000003,500778.40099999995,436834.524,586320.154,403799.799,642561.641,400793.732,617985.69
922,Western Asia,2081,259781.29599999991,242749.56700000004,502530.86299999995,437467.256,590153.601,403254.04,646239.076,399889.779,623424.9
922,Western Asia,2082,260636.81300000008,243567.36600000004,504204.1790000001,437218.618,592899.277,402613.698,650217.934,398888.121,628846.929
922,Western Asia,2083,261440.20799999996,244335.24700000006,505775.455,437882.99,596069.498,401890.782,657711.88,397765.288,634231.329
922,Western Asia,2084,262230.32499999995,245088.49899999995,507318.8239999999,437692.69,599999.028,401200.317,663523.165,396594.875,639654.637
922,Western Asia,2085,263015.38999999996,245835.66999999993,508851.0599999999,438544.256,604168.849,403327.051,669513.519,395392.885,645135.656
922,Western Asia,2086,263749.37599999993,246534.655,510284.03099999996,438894.158,608276.391,402485.381,678403.339,394071.507,650587.005
922,Western Asia,2087,264445.834,247192.82699999996,511638.66099999996,438489.51,611059.153,402734.947,682923.351,392652.94,656029.297
922,Western Asia,2088,265131.43100000004,247837.408,512968.83900000004,438722.369,615774.172,403872.909,688166.288,391191.105,661516.611
922,Western Asia,2089,265804.99600000004,248469.47400000007,514274.4700000001,437221.397,618475.002,402943.822,697139.589,389685.971,667049.134
922,Western Asia,2090,266414.225,249038.09,515452.31499999994,437670.856,622210.142,403205.432,704521.16,388034.962,672522.75
922,Western Asia,2091,267042.24399999995,249622.52399999995,516664.7679999999,437367.386,625721.685,403547.498,710890.64,386401.286,678098.776
922,Western Asia,2092,267640.38700000005,250179.71600000004,517820.1030000001,435927.965,629530.53,402549.821,716431.907,384694.744,683683.244
922,Western Asia,2093,268204.904,250703.864,518908.768,435811.961,633642.813,401489.094,722263.696,382907.204,689264.257
922,Western Asia,2094,268715.94099999993,251175.871,519891.8119999999,434854.168,636403.47,399340.609,729981.2,381001.926,694799.857
922,Western Asia,2095,269235.39900000003,251654.01599999986,520889.4149999999,433713.197,640477.826,398085.936,738584.216,379100.914,700407.42
922,Western Asia,2096,269715.85499999986,252096.948,521812.80299999984,432913.643,643405.011,395963.874,746419.02,377117.522,705995.014
922,Western Asia,2097,270160.6129999999,252506.68,522667.2929999999,433017.837,647053.103,395225.775,749149.565,375058.475,711566.083
922,Western Asia,2098,270589.3419999998,252902.38400000002,523491.7259999998,431872.649,651385.289,393219.48,758268.537,372964.704,717156.75
922,Western Asia,2099,270987.74999999994,253271.84800000009,524259.598,430391.15,653211.603,390400.156,767911.814,370811.961,722737.709
922,Western Asia,2100,271354.414,253612.77400000006,524967.1880000001,429081.828,655495.902,389756.755,772632.843,368597.969,728303.857
51,Armenia,2024,1375.5270000000003,1587.7159999999994,2963.2429999999995,2952.095,2973.182,2945.637,2978.232,2958,2968.486
51,Armenia,2025,1364.758,1576.7279999999996,2941.486,2917.154,2963.685,2902.295,2974.221,2931.194,2951.78
51,Armenia,2026,1354.3100000000002,1566.034,2920.344,2878.973,2956.356,2852.973,2975.13,2905.175,2935.512
51,Armenia,2027,1344.618000000001,1556.0290000000007,2900.6470000000018,2840.857,2954.168,2801.75,2983.964,2880.762,2920.533
51,Armenia,2028,1334.9710000000011,1546.0149999999999,2880.986000000001,2801.062,2953.025,2752.419,2995.292,2856.522,2905.453
51,Armenia,2029,1325.2169999999996,1535.8229999999996,2861.039999999999,2758.298,2953.983,2699.554,3010.175,2829.443,2892.637
51,Armenia,2030,1315.740999999999,1525.8020000000004,2841.5429999999997,2717.178,2960.42,2648.9,3032.036,2802.993,2880.089
51,Armenia,2031,1306.3560000000002,1515.7649999999996,2822.121,2671.253,2962.174,2588.231,3050.806,2776.779,2867.459
51,Armenia,2032,1297.4269999999995,1506.0260000000005,2803.453,2625.134,2967.564,2533.682,3074.119,2751.46,2855.447
51,Armenia,2033,1288.4950000000003,1496.1180000000004,2784.6130000000007,2582.484,2978.897,2479.61,3100.035,2726.086,2843.143
51,Armenia,2034,1279.830999999999,1486.2910000000002,2766.1219999999994,2539.696,2988.792,2426.44,3129.227,2699.548,2832.697
51,Armenia,2035,1271.115,1476.2129999999997,2747.3279999999995,2497.921,2994.132,2374.185,3167.557,2672.818,2821.836
51,Armenia,2036,1262.7509999999997,1466.251,2729.0019999999995,2456.976,3008.316,2324.376,3201.326,2646.649,2811.358
51,Armenia,2037,1254.590999999999,1456.2620000000006,2710.8529999999996,2414.778,3023.124,2281.97,3248.237,2620.724,2800.971
51,Armenia,2038,1246.7650000000006,1446.3220000000006,2693.0870000000014,2372.91,3040.259,2230.164,3286.297,2595.254,2790.919
51,Armenia,2039,1238.6710000000005,1435.8840000000005,2674.555000000001,2331.083,3055.279,2168.842,3337.489,2569.059,2780.055
51,Armenia,2040,1230.9449999999995,1425.5459999999998,2656.490999999999,2288.877,3077.535,2109.071,3371.552,2543.369,2769.621
51,Armenia,2041,1223.6,1415.3319999999992,2638.931999999999,2245.803,3101.386,2072.648,3426.054,2518.204,2759.664
51,Armenia,2042,1216.3439999999998,1404.9550000000002,2621.299,2195.081,3119.347,2017.886,3476.775,2492.983,2749.637
51,Armenia,2043,1209.4279999999999,1394.6790000000005,2604.1070000000004,2152.226,3143.615,1967.35,3530.801,2468.199,2740.06
51,Armenia,2044,1202.9340000000004,1384.6100000000004,2587.544000000001,2113.849,3167.146,1929.183,3599.162,2444.044,2731.136
51,Armenia,2045,1196.4910000000002,1374.4050000000009,2570.896000000001,2074.274,3200.782,1884.212,3658.926,2419.806,2722.167
51,Armenia,2046,1190.0649999999998,1364.0629999999999,2554.1279999999997,2038.919,3232.657,1843.807,3719.538,2395.449,2713.123
51,Armenia,2047,1183.6469999999997,1353.618,2537.2649999999994,2005.723,3255.227,1802.884,3777.67,2370.987,2704.035
51,Armenia,2048,1177.2740000000006,1343.1269999999997,2520.4010000000003,1971.227,3283.516,1760.651,3839.194,2346.53,2695.037
51,Armenia,2049,1170.9329999999995,1332.6259999999995,2503.5589999999993,1937.364,3308.989,1713.33,3910.616,2322.074,2686.178
51,Armenia,2050,1164.6660000000006,1322.189000000001,2486.8550000000014,1900.799,3333.067,1681.153,3991.131,2297.725,2677.606
51,Armenia,2051,1158.2479999999994,1311.6019999999999,2469.8499999999995,1867.251,3363.63,1641.79,4052.665,2273.014,2668.932
51,Armenia,2052,1151.726,1300.9369999999994,2452.6629999999996,1832.255,3390.182,1608.537,4159.729,2248.043,2660.335
51,Armenia,2053,1145.745,1290.852,2436.5969999999998,1795.387,3424.309,1574.61,4242.272,2224.092,2653.147
51,Armenia,2054,1139.225,1280.3100000000009,2419.5350000000008,1761.104,3454.417,1529.534,4324.803,2199.017,2645.317
51,Armenia,2055,1132.935000000001,1270.0720000000003,2403.0070000000014,1734.943,3490.82,1493.416,4392.186,2174.331,2638.384
51,Armenia,2056,1126.472000000001,1259.7400000000005,2386.2120000000014,1709.436,3519.949,1457.339,4485.35,2149.224,2631.556
51,Armenia,2057,1119.75,1249.2579999999998,2369.008,1678.207,3548.391,1417.41,4569.089,2123.56,2624.719
51,Armenia,2058,1113.2159999999997,1239.03,2352.2459999999996,1647.83,3593.563,1383.907,4632.835,2098.178,2618.695
51,Armenia,2059,1106.3919999999998,1228.605,2334.997,1611.094,3626.078,1345.402,4734.855,2072.156,2612.564
51,Armenia,2060,1099.549000000001,1218.226,2317.775000000001,1581.337,3657.442,1317.607,4821.46,2046.017,2606.796
51,Armenia,2061,1092.5980000000002,1207.8210000000004,2300.419000000001,1545.395,3681.605,1282.231,4885.174,2019.621,2601.23
51,Armenia,2062,1085.7649999999999,1197.5639999999996,2283.3289999999997,1512.793,3701.453,1241.299,4979.88,1993.377,2596.201
51,Armenia,2063,1078.6469999999997,1187.063,2265.71,1484.453,3738.241,1217.267,5125.538,1966.493,2590.913
51,Armenia,2064,1071.4330000000002,1176.4899999999998,2247.923,1463.753,3783.388,1194.662,5254.364,1939.361,2585.671
51,Armenia,2065,1064.063,1165.7600000000004,2229.8230000000003,1434.153,3818.838,1157.104,5354.228,1911.844,2580.293
51,Armenia,2066,1056.6560000000002,1154.9729999999997,2211.629,1400.27,3842.909,1121.508,5404.82,1884.189,2574.963
51,Armenia,2067,1049.1919999999996,1144.1099999999994,2193.3019999999988,1372.127,3880.464,1088.933,5529.161,1856.37,2569.61
51,Armenia,2068,1041.6149999999998,1133.1029999999996,2174.7179999999994,1346.375,3926.391,1055.475,5650.786,1828.246,2564.105
51,Armenia,2069,1034.093,1122.1250000000005,2156.2180000000008,1316.62,3964.391,1018.412,5753.119,1800.211,2558.753
51,Armenia,2070,1026.5850000000003,1111.1249999999995,2137.71,1291.048,4000.819,990.596,5870.198,1772.15,2553.446
51,Armenia,2071,1019.0910000000001,1100.0860000000002,2119.1770000000006,1260.421,4038.435,963.917,5956.206,1744.061,2548.151
51,Armenia,2072,1011.5370000000003,1088.968,2100.505,1239.196,4082.754,941.224,6114.431,1715.85,2542.74
51,Armenia,2073,1003.9580000000002,1077.8019999999997,2081.7599999999998,1213.672,4116.884,909.062,6255.496,1687.598,2537.298
51,Armenia,2074,996.514,1066.7450000000001,2063.259,1191.03,4156.361,885.676,6385.558,1659.605,2532.123
51,Armenia,2075,989.1850000000001,1055.8049999999994,2044.9899999999993,1163.476,4204.906,864.647,6537.898,1631.853,2527.214
51,Armenia,2076,982.1359999999999,1045.16,2027.2959999999998,1132.605,4235.192,836.98,6716.616,1604.712,2522.917
51,Armenia,2077,975.0799999999999,1034.556,2009.636,1107.732,4278.109,815.143,6919.386,1577.635,2518.713
51,Armenia,2078,968.0680000000001,1024.0200000000002,1992.0880000000002,1081.44,4317.632,793.163,6995.012,1550.701,2514.677
